#1.3
5849	40	16	13
id	gene_id	new_ID	gene_name	Gene.description..RefSeq.	Gene.description..PATRIC.	Gene.description..KEGG..based.on.PA14	KO.term	Category	Feature.Type	PAO1_ID	Length..nucleotides.	Length..amino.acids.	Molecular.Weight..predicted.	Isoelectric.Point..predicted.	Subcellular.Localization..Confidence.Class.	gene.num	MOCP_0193:rhamnose:0.00000%:CRISPRi_noguide:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_ctrlg:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_rhlR:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_folA:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_gyrA:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-gyrB:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-parC:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-ssb:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-lptA:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_lptD:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-lptE:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-dxr:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-lpxC:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-mreB:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-leuS:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-rpoB:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-rpsL:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-rplJ:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-murA:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-pbpA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_ctrlg:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_rhlR:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_folA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_gyrA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-gyrB:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-parC:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-ssb:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-lptA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_lptD:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_noguide:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-lptE:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-dxr:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-lpxC:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-mreB:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-leuS:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-rpoB:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-rpsL:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-rplJ:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-murA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-pbpA:600min:A
PA14_46250	PA14_46250	PA14_RS18765		hypothetical protein	Uncharacterized methyltransferase PA1407	23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	K06969	core genome single copy	CDS	PA1407	942	314	35.1	8.02	Cytoplasmic [Class 3]	gene3874	-0.4864	-0.0362	0.1839	0.5372	0.0112	-0.6942	0.1252	-0.0314	-0.535	0.5535	0.1302	0.0101	-1.9823	-1.0586	-1.0325	-0.4361	-1.5353	0.6152	-0.0734	-0.1224	-0.711	-0.5929	0.4477	0.2045	0.5506	-1.0592	0.2552	1.271	0.1411	-1.3319	0.445	0.5615	-0.7144	-0.707	0.2891	1.8464	0.6196	2.9136	0.8671	0.3474
PA14_46260	PA14_46260	PA14_RS18770		hypothetical protein	hypothetical protein	uncharacterized protein	K07076	core genome single copy	CDS	PA1406	759	253	28.6	6.38	Cytoplasmic [Class 3]	gene3875	-1.0784	0.4771	-0.3393	-0.1687	0.2272	0.1612	0.4932	-0.5745	0.5892	-0.4191	0.3383	-1.255	0.4144	0.5746	-0.6618	-0.6935	0.0592	0.7918	-0.1649	0.8216	-0.5628	-0.3982	-0.3595	0.9907	0.1072	-0.5243	-0.0106	0.2401	0.8287	-0.961	-0.0396	-0.4501	0.1654	-0.181	-0.2444	0.2684	0.7179	-0.341	-0.0691	0.2826
PA14_46270	PA14_46270	PA14_RS18775		helicase	Putative helicase	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA1405	1593	531	59.4	9.38	Cytoplasmic [Class 3]	gene3876	-1.2474	-0.2739	-0.5392	-0.4525	-0.4115	0.1101	-0.1269	0.0014	0.0471	-0.3051	-0.557	-1.3609	-0.2658	-0.0828	-0.2747	-0.7154	1.028	-1.4212	-0.3767	-0.0818	0.6839	0.0428	-0.5985	2.1811	1.5474	0.0085	0.8023	0.3497	0.2848	0.3192	-1.2001	-0.0599	1.0815	0.3058	0.3475	0.9545	2.9774	-0.0832	1.6636	1.1628
PA14_46280	PA14_46280	PA14_RS18780		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA1404	228	76	8.4	4.47	Unknown [Class 3]	gene3877	-0.0872	0.7942	0.378	-0.2406	-2.0207	0.4571	0.9464	0.2709	-0.3853	0.5686	1.3498	-0.2432	0.764	0.6957	-0.2258	0.9725	0.8451	-1.0537	0.1776	-0.2765	-0.1307	0.6574	-1.1118	-1.5222	-1.0742	-0.7698	-0.6713	1.3761	1.8343	-0.4838	-0.5052	-0.3411	2.3509	0.0991	-0.6868	-0.1113	-1.9842	-0.919	3.8479	-0.6226
PA14_46290	PA14_46290	PA14_RS18785		TetR family transcriptional regulator	Transcriptional regulator, AcrR family	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA1403	633	211	23.3	5.24	Cytoplasmic [Class 3]	gene3878	0.5028	1.2023	-0.238	-0.0611	-0.4648	-0.5655	-1.2149	0.8115	0.7505	-0.052	-0.1994	-0.1235	0.266	-0.332	0.1843	0.0182	-0.0875	0.2425	0.0916	-1.1298	-0.1422	-0.3558	0.5161	3.4231	0.715	-0.4248	-0.0159	0.3042	-0.0634	-0.0902	0.4544	-0.0589	1.0509	-0.0256	0.0596	-0.598	1.2891	2.7209	0.483	-1.2532
PA14_46300	PA14_46300	PA14_RS18790		hypothetical protein	Uncharacterized SAM-dependent O-methyltransferase	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA1402	666	222	23.7	4.66	Unknown [Class 3]	gene3879	0.3066	0.1934	-0.3238	0.6818	-0.8482	-0.4794	0.3514	-0.1746	0.2799	1.0956	0.9516	0.8587	0.1771	2.2676	-1.0776	0.9154	0.7371	-0.5462	-0.3164	-0.5966	-0.6954	1.6238	-1.1514	0.3995	0.1454	0.1863	0.191	-0.8297	-0.418	0.0882	-0.7873	-1.0691	-0.0187	0.9442	-0.5364	0.5232	0.4903	-1.4309	-0.258	0.0425
PA14_46310	PA14_46310	PA14_RS18795		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA1401	408	136	15.5	4.96	Cytoplasmic [Class 3]	gene3880	0.5288	-0.3422	0.2129	-0.2917	-0.5655	0.5632	0.8859	0.3149	-0.3421	0.5043	0.4595	-1.5061	0.566	-0.7676	-0.1086	0.4014	-0.6805	0.9775	0.656	0.069	0.2952	0.284	-0.3537	0.3137	0.6655	0.6729	-0.1889	-0.5428	0.1447	0.6816	0.5322	-0.4962	0.3452	-0.6814	-0.4317	-0.361	-0.4862	-1.6285	0.5696	0.678
PA14_46320	PA14_46320	PA14_RS18800	pyc	pyruvate carboxylase	Probable pyruvate carboxylase	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA1400	3288	1096	116.8	5.5	Cytoplasmic [Class 3]	gene3881	0.008	-1.6446	-0.8224	-0.1979	0.5318	0.0023	-0.8606	-0.0083	-0.0623	-0.4331	-0.6117	0.0599	-1.5393	0.4827	-0.5855	-0.1482	-0.5836	-0.8829	-0.1142	-0.9803	-1.2642	-1.1786	0.5911	1.3208	0.8268	-0.1231	1.2007	1.8696	0.5022	0.5038	-0.4448	0.9286	0.5747	0.3759	1.0254	1.4319	1.7807	2.7733	0.6242	-0.0042
PA14_46330	PA14_46330	PA14_RS18805		transcriptional regulator	Transcriptional regulator, LysR family	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA1399	921	307	34.1	8.5	Cytoplasmic [Class 3]	gene3882	2.5532	-0.3791	-0.4968	0.6083	-0.0895	0.1127	0.0416	0.0532	1.4416	0.0544	0.3641	0.1359	-1.2155	-0.1632	-0.1842	-0.261	0.4235	-1.3613	0.9343	-1.3605	-0.6631	-0.0946	0.5221	0.2698	-0.0294	-0.9703	-0.468	0.7578	-1.366	1.4113	0.5437	-0.2049	-0.4911	-0.8349	0.1203	-0.3605	-0.5928	0.3107	0.7843	0.3519
PA14_46340	PA14_46340	PA14_RS18810		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA1398	342	114	12.2	7.02	Unknown [Class 3]	gene3883	0.0738	0.6735	0.9596	0.2497	-0.4438	0.0452	1.0131	0.424	-0.8339	-0.5744	0.9051	-0.4679	0.4805	0.3419	-1.3824	0.9198	0.743	1.0963	-0.3195	-0.6718	0.7802	0.4855	-0.6081	-1.0453	0.5884	0.2777	-0.7761	-1.5194	0.0979	0.6232	0.5477	-0.8498	0.6333	-0.9672	-0.4758	-1.176	0.2771	-0.2621	0.4335	0.5497
PA14_46360	PA14_46360	PA14_RS18815		two-component response regulator	Two-component system response regulator protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA1397	633	211	22.9	5.39	Cytoplasmic [Class 3]	gene3884	0.3306	-1.2809	-0.1713	0.921	-0.1215	-0.5986	0.2537	0.4494	0.1013	0.7808	-0.328	-0.0871	0.3054	-0.1762	-0.9929	-0.9252	0.1683	-0.0968	-0.2857	0.3565	-0.0893	0.7667	0.8185	0.3196	-0.5115	-0.8819	-0.2279	0.031	-0.9611	-1.2639	-0.0258	0.4374	1.6746	-0.2326	-0.9243	-0.8555	0.6385	0.9115	-1.0181	-0.0574
PA14_46370	PA14_46370	PA14_RS18820		two-component sensor	Putative two-component sensor	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA1396	1623	541	60.4	8.69	Cytoplasmic Membrane [Class 3]	gene3885	-0.6471	0.0324	-0.7336	-0.9168	-0.7985	-0.0548	-1.32	0.3235	-0.2875	-0.3225	-0.7497	-0.5641	0.5163	0.281	0.1261	0.3191	-0.563	-0.3796	0.6017	-0.5117	0.839	0.0959	-0.8746	0.6626	1.7566	0.9752	0.0355	-1.2744	0.9845	0.5278	0.1847	-0.4048	-0.1647	0.1657	-0.5718	-0.6549	0.0738	1.0025	-0.576	0.4792
PA14_46380	PA14_46380	PA14_RS18825		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA1395	417	139	15.4	5.14	Unknown [Class 3]	gene3886	-0.273	-0.5844	0.167	0.0781	-0.1879	-0.363	-0.3351	-0.194	-0.7619	0.2044	0.4766	0.3751	1.0684	-0.8427	0.6807	-0.1584	0.8437	-0.9426	0.935	0.4014	0.8551	1.0676	0.53	-0.4567	-0.7825	0.7018	-0.07	0.1192	-0.2428	0.6582	-0.4164	-1.1088	-0.5075	-0.5282	-1.5478	0.2842	0.0587	0.8876	0.7582	0.6217
PA14_46390	PA14_46390	PA14_RS18830		hypothetical protein					CDS	PA1394	255	85	8.6	8.54	Unknown [Class 3]	gene3887	-0.0863	0.5639	-2.029	0.4894	-1.2845	-0.5245	0.6059	-1.5103	-0.3137	0.1547	1.0332	0.2883	0.9823	0.2136	0.1699	0.3663	0.4047	-0.1644	0.3416	0.7958	0.2707	-0.2178	-0.1055	-0.8477	-0.0392	0.3905	-0.5205	-1.5432	0.7762	0.7786	0.9183	0.0395	-0.9855	-0.7153	-1.4742	0.2335	-1.3085	-1.1903	-0.8807	0.2571
PA14_46400	PA14_46400	PA14_RS18835	yqhC	transcriptional regulator	Transcriptional regulator, AraC family	No KO term assigned	No KO term assigned	accessory genome	CDS	PA1380	966	322	35.4	9.46	Cytoplasmic [Class 3]	gene3888	0.5404	0.4607	-0.9194	-0.1444	1.2554	-0.2702	-1.7211	0.0575	-0.5865	-0.038	-0.4985	-0.432	-0.607	-0.4539	-0.8649	-0.4387	-0.3688	0.8263	-0.213	-0.4958	-0.0159	-0.7892	-0.0849	1.3737	0.418	-0.1612	0.0989	0.9294	0.0462	-0.0331	-0.2202	0.4958	1.0201	0.0595	0.9495	-0.2689	0.4975	3.3951	-0.168	0.0504
PA14_46420	PA14_46420	PA14_RS18840		short chain dehydrogenase	Putative short-chain dehydrogenase	No KO term assigned	No KO term assigned	accessory genome	CDS	PA1379	834	278	29.7	6.54	Unknown (This protein may have multiple localization sites) [Class 3]	gene3889	-0.1432	-2.3081	-0.3997	-0.3653	1.532	0.1635	-1.7224	0.4333	0.3827	-0.1694	-0.5162	-0.1689	-2.0872	-0.1458	-1.1316	-1.0798	-0.2943	-0.4879	0.2787	-0.3173	-1.4849	-0.4897	0.1979	1.5249	0.6171	-1.2372	1.2872	2.5987	0.8776	0.2415	-0.0876	0.2677	-0.2817	0.0685	0.7361	0.9674	0.7311	2.1962	0.9458	0.2819
PA14_46430	PA14_46430	PA14_RS18845		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	accessory genome	CDS	PA1378	363	121	13.6	9.9	Unknown [Class 3]	gene3890	-0.4852	0.1633	-0.4927	-0.8287	0.2202	0.0708	-0.4897	-0.1936	-0.0922	0.3758	-0.2923	0.6816	-0.622	0.4404	0.4443	-0.2794	-0.4359	0.6608	-0.3586	0.294	-0.7869	0.4185	0.2556	1.4592	0.3087	-1.0725	1.1181	0.8246	0.5315	0.1976	-0.625	0.9533	-0.3532	0.1369	0.1677	-1.2942	0.9168	1.2068	-0.2522	-0.3595
PA14_46440	PA14_46440	PA14_RS18850		acetyltransferase	Acetyltransferase	putative acetyltransferase [EC:2.3.1.-]	K03825	core genome single copy	CDS	PA1377	534	178	20.1	7.88	Unknown [Class 3]	gene3891	-0.0135	-0.7018	-0.8847	-1.0002	1.3562	-0.2936	-0.7776	0.2682	-0.5996	-0.6218	-0.467	-0.0351	-0.3853	0.199	-1.0119	-0.5952	-0.5804	-0.5464	-0.0185	-0.9315	0.1117	-0.4584	0.1636	1.9306	1.1538	-0.6676	1.0938	1.9708	0.9097	0.5079	0.7006	0.7269	0.5247	0.4921	1.1818	0.6389	1.4051	3.3633	0.6922	-0.1032
PA14_46450	PA14_46450	PA14_RS18855	aceK	bifunctional isocitrate dehydrogenase kinase/phosphatase	Isocitrate dehydrogenase phosphatase (EC 2.7.11.5)/kinase (EC 3.1.3.-)	isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-]	K00906	core genome single copy	CDS	PA1376	1734	578	66.8	5.04	Cytoplasmic [Class 3]	gene3892	-0.4905	-1.466	-1.7883	0.3456	-0.5603	-0.1326	-0.6746	-1.9273	-0.4351	0.0909	0.9693	0.6467	-0.463	0.1393	-0.8208	-0.3277	-0.5406	0.2011	-0.0205	0.5421	-0.1821	-1.0933	-0.7946	-0.0973	1.2167	0.0685	0.0232	2.7458	0.4756	-0.493	-0.0308	0.2424	0.5437	-0.3405	0.701	0.9446	-0.5262	-0.0135	0.3074	0.6359
PA14_46460	PA14_46460	PA14_RS18860		hypothetical protein		No KO term assigned	No KO term assigned	accessory genome	CDS		1191	397	44.3	6.93	Cytoplasmic [Class 3]	gene3893	0.2842	0.3383	-0.0922	-0.6812	0.9134	0.9414	-0.81	0.4515	0.6634	0.9158	-0.4219	-0.1286	-0.7961	-0.6491	-0.4573	-1.3722	-0.9839	-0.5554	-0.3731	-0.491	0.7027	0.7117	-0.0754	0.1342	0.63	-0.2083	0.9218	-0.8064	0.5055	1.6281	0.4819	0.9769	-2.1266	-0.397	0.4352	-1.3525	-0.8614	1.1143	-1.2406	0.2762
PA14_46470	PA14_46470	PA14_RS18865	pdxB	erythronate-4-phosphate dehydrogenase	Erythronate-4-phosphate dehydrogenase (EC 1.1.1.290)	erythronate-4-phosphate dehydrogenase [EC:1.1.1.290]	K03473	core genome single copy	CDS	PA1375	1143	381	41	5.7	Cytoplasmic [Class 3]	gene3894	0.6622	-0.5385	-0.0243	-0.1544	0.8224	0.9589	0.5346	-0.04	-0.1251	0.1985	-0.4256	0.3825	-0.5937	-0.1997	-0.2477	-0.29	-0.7187	-0.8218	-0.2098	-0.9065	-0.2195	0.0487	-0.2877	1.0491	0.8597	0.5165	0.3649	-0.7053	0.2003	0.5439	-1.1497	-1.2977	0.0799	-0.5974	-0.6532	0.5376	1.8026	1.2373	-0.5458	0.0772
PA14_46480	PA14_46480	PA14_RS18870		transcriptional regulator	Transcriptional regulator, HxlR family	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA1374	507	169	19.2	9.65	Cytoplasmic [Class 3]	gene3895	-1.2407	-0.7051	0.2954	-0.8708	0.1058	0.8823	-0.2165	-0.4021	-0.1812	-0.2456	-0.6962	-0.5397	0.5194	0.1417	0.221	-0.5339	-1.0632	-0.6241	-1.4223	0.0364	0.0502	0.7966	-0.3502	0.3259	0.5473	1.3177	-0.2991	-0.0621	0.2421	0.8115	-1.557	0.4299	0.512	0.2367	-0.7074	1.0717	1.2591	0.1226	0.4114	0.0481
PA14_46490	PA14_46490	PA14_RS18875	fabF2	3-oxoacyl-ACP synthase	3-oxoacyl-[acyl-carrier-protein] synthase II (EC 2.3.1.41)	3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	K09458	core genome single copy	CDS	PA1373	1269	423	43.5	6.01	Cytoplasmic [Class 3]	gene3896	-0.219	-0.5731	0.0522	0.0569	-0.0687	0.9158	-0.0231	-0.348	-0.1261	-0.0077	0.4529	-0.1687	-0.2324	-0.2218	-1.3762	-0.4029	1.077	-0.3075	0.2031	-0.2444	-0.5884	-0.1387	-0.4382	0.5001	-0.4271	0.1703	0.0501	1.4139	0.8255	1.0265	0.1154	-0.8649	0.8506	0.3851	-1.135	1.3694	1.9685	1.6976	0.2487	-0.5658
PA14_46510	PA14_46510	PA14_RS18880		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	accessory genome	CDS		1359	453	49.4	9.33	Unknown [Class 3]	gene3897	0.2809	0.3839	0.4665	0.424	0.3959	0.138	0.9535	0.3654	0.2423	1.221	1.0542	0.3281	0.5469	0.3461	0.1931	0.5494	0.5413	0.5766	0.7047	0.9549	-0.3514	-0.5899	-0.7528	-1.5251	-1.7207	-0.856	-0.3602	0.2469	-0.5332	-0.2037	-0.3985	-0.1747	-1.2625	-1.0123	0.6201	-1.2285	-1.2027	-1.6261	-1.1581	-0.9504
PA14_46520	PA14_46520	PA14_RS18885		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	accessory genome	CDS		1140	380	40.2	9.07	Periplasmic [Class 3]	gene3898	0.0537	0.7859	0.4734	0.5093	0.1096	-0.0305	0.4323	0.1023	0.2525	0.7814	0.6632	0.4849	0.8021	0.8026	0.3054	0.2154	0.131	0.3655	0.4287	0.6578	-0.4219	-0.2106	-0.9343	-1.9166	-1.6294	-1.1261	-0.684	1.0083	-0.6081	-0.0133	-0.3279	0.2698	-0.74	-0.6966	0.522	-2.5364	-1.7253	-1.5387	-1.1345	-0.8052
PA14_46530	PA14_46530	PA14_RS30710		hypothetical protein		No KO term assigned	No KO term assigned	accessory genome	CDS		426	142	16	8.38	Unknown [Class 3]	gene3900	-0.0412	0.2329	0.3363	0.7144	-0.2228	-0.2671	0.0792	0.0889	0.4141	0.7166	0.9653	0.4112	1.0143	0.918	0.7275	0.9742	0.7612	0.8558	0.6318	1.152	-0.1651	0.1162	-1.165	-2.4321	-2.3177	-0.4616	-0.8656	-1.3192	-0.5717	-0.3304	-0.0908	-0.0862	-1.8092	-1.1935	0.5791	-2.2203	-1.9867	-2.3517	-1.7415	-0.6028
PA14_46540	PA14_46540	PA14_RS18895		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	accessory genome	CDS		1701	567	64.5	6.65	Cytoplasmic [Class 3]	gene3901	-0.3011	-0.5955	-0.3561	0.3126	0.2856	0.0425	0.323	-0.6883	0.09	0.311	1.2566	1.8406	0.6403	0.8588	0.8299	0.4842	0.0871	0.7974	0.5468	1.0729	-0.5421	0.0336	-1.113	-1.2487	-1.1328	-0.7569	-0.9473	1.8611	-0.4974	-0.6197	-0.1731	1.7431	-0.2693	0.0035	1.0394	-1.3288	-1.2938	-0.3655	0.6347	-0.5899
PA14_46550	PA14_46550	PA14_RS18900		ribonuclease		ribonuclease T2 [EC:3.1.27.1]	K01166	accessory genome	CDS		729	243	27.5	6.16	Periplasmic [Class 3]	gene3902	0.3253	0.1958	1.1443	1.1227	0.655	0.7619	-0.184	0.2331	-0.0144	0.2493	0.5791	0.6648	0.4034	0.7502	0.6368	0.4425	0.298	0.2049	0.9344	0.6033	-0.6418	0.5307	-0.8565	-2.3411	-2.3145	-1.2325	-0.3327	-0.4395	-0.8863	0.0741	-0.5475	-0.0586	-2.0079	-0.6173	-0.4032	-0.7206	-1.2192	0.2139	-1.7215	0.1661
PA14_46560	PA14_46560			outer membrane protein	Efflux transport system, outer membrane factor (OMF) lipoprotein XCC0419	No KO term assigned	No KO term assigned	accessory genome	CDS		402	134	14.5	4.93	Outer Membrane [Class 3]		1.2313	0.0996	0.9565	-0.7648	-0.3604	0.1544	-0.2266	-0.9823	-0.847	-0.1519	-0.3081	-0.3447	-0.4636	-0.0383	-0.3465	0.4007	0.8413	1.798	-0.0484	-0.3202	0.0476	1.0981	0.1802	0.1335	-0.4672	-0.244	-0.0125	-1.083	-0.7805	0.7877	-0.2762	-0.4174	0.343	0.4824	-0.2992	0.9361	-0.1567	3.0705	-0.9493	-0.2237
PA14_46570	PA14_46570	PA14_RS18910		transcriptional regulator	Transcriptional regulator KPN_02146, AcrR family	No KO term assigned	No KO term assigned	accessory genome	CDS		618	206	23.2	7.5	Unknown [Class 3]	gene3905	-0.2829	0.1612	0.0117	-0.2196	-0.5484	-1.3097	-0.0187	0.4674	0.6783	1.1441	-0.0064	0.4263	1.2756	-0.5212	-0.2952	-0.204	-0.286	-0.2833	-0.0166	-0.1074	0.8214	1.1318	0.2806	0.0307	1.287	0.1904	0.2828	-0.3888	0.2336	0.6776	-0.0336	-0.0055	-0.5377	0.0755	-1.5705	-1.7005	-0.7822	-2.1868	-1.2126	0.5979
PA14_46580	PA14_46580	PA14_RS18915		multidrug efflux gene product	RND efflux system, membrane fusion protein KPN_02145	No KO term assigned	No KO term assigned	accessory genome	CDS		1116	372	39.1	6.54	Unknown [Class 3]	gene3906	-0.5049	-0.5192	-0.6343	4.5033	0.2083	-0.3016	7.8259	-0.1311	0.1767	-0.5484	-0.0483	-0.4282	-0.7044	-1.4078	-0.5352	-0.5633	-0.2525	-0.4373	-0.2834	-1.2336	0.3499	-0.1264	5.6337	0.5457	0.1726	3.466	-0.483	-0.2306	-0.3537	0.1919	-0.0225	-0.7024	-0.059	0.7781	0.4308	1.7722	3.1289	0.8298	-0.598	-0.2689
PA14_46590	PA14_46590	PA14_RS18920		AcrB/AcrD/AcrF family protein	RND efflux system, inner membrane transporter KPN_02144	No KO term assigned	No KO term assigned	accessory genome	CDS		3090	1030	112.6	6.93	Cytoplasmic Membrane [Class 3]	gene3907	-0.0119	-1.1419	4.1783	0.3305	2.6392	-0.5087	0.234	-0.7313	-0.4843	-0.7595	-0.5621	0.0313	-1.1788	-0.2986	0.364	-0.6666	0.0934	-0.5685	0.5649	-1.0587	-0.5985	2.054	0.4489	2.9404	0.8349	-0.6383	0.1967	1.5245	0.1984	-0.2211	0.3862	0.8308	1.0116	0.1535	1.6624	3.2315	1.3158	2.2533	1.1411	-0.3386
PA14_46600	PA14_46600	PA14_RS18925		short chain dehydrogenase	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	No KO term assigned	No KO term assigned	accessory genome	CDS		807	269	28.6	9.6	Cytoplasmic [Class 3]	gene3908	-0.9266	-0.3117	5.8274	-0.0808	-0.8205	-1.005	0.1024	-0.3132	0.0132	-1.1431	-0.5135	1.2272	0.673	0.0057	-0.3944	-0.8129	-1.2279	-0.1194	0.8402	0.2201	-0.6371	3.6063	-0.3234	0.0965	0.2466	-0.8788	-0.4693	0.2996	-1.2387	-0.1916	-0.3522	1.9548	1.3698	0.5308	-0.252	1.0254	0.5347	1.2552	0.0618	-0.5687
PA14_46610	PA14_46610	PA14_RS18930		hypothetical protein	Putative protein-S-isoprenylcysteine methyltransferase	No KO term assigned	No KO term assigned	accessory genome	CDS		474	158	17.3	9.68	Cytoplasmic Membrane [Class 3]	gene3910	-0.7325	-1.382	-1.3512	-0.457	0.1374	0.3358	-1.1625	0.2572	-0.1932	-0.4089	-0.2487	-0.3172	-0.1973	-0.3224	-0.8328	-1.145	-1.7247	-0.6327	-0.7854	-0.3119	-0.3943	-0.315	0.9207	1.0939	0.8347	-0.2418	1.0485	1.1032	1.0439	-0.2568	0.5699	1.2174	1.5476	1.0525	1.3842	0.0816	0.7013	2.2576	1.6883	0.1044
PA14_46620	PA14_46620			pyridine nucleotide-disulfide oxidoreductase	Thioredoxin reductase (EC 1.8.1.9)	No KO term assigned	No KO term assigned	accessory genome	CDS		1281	427	46521.8	8.11	Unknown [Class 3]		-0.4786	0.9841	0.4189	-0.227	-1.0452	0.381	0.8628	-0.6863	-0.7598	-0.4855	-0.0478	-0.5457	0.3268	-0.1507	-0.0115	0.2635	-0.0155	-0.0537	-0.1226	-1.0518	-0.1348	0.3002	0.8659	-0.546	0.001	-0.1956	-0.2263	0.0146	-0.345	-0.3084	0.2305	-0.9039	1.9707	1.1939	-0.7207	-0.0832	0.3931	-1.1029	-0.2013	-0.3682
PA14_46630	PA14_46630	PA14_RS18945		hypothetical protein	Phenazine biosynthesis protein PhzF like	No KO term assigned	No KO term assigned	accessory genome	CDS	PA1367	837	279	29.8	4.42	Cytoplasmic Membrane [Class 3]	gene3913	0.3813	-1.6184	-0.2537	-0.6179	3.173	-0.0791	0.0774	0.6244	0.4219	-0.1214	-0.1187	0.1068	-1.3801	-0.3669	-0.4151	-0.8251	-0.9605	-0.925	-0.1232	-0.2584	-1.3401	-0.8826	-0.3615	2.383	0.7482	-0.5993	1.266	2.4155	0.5894	0.0453	0.05	0.3482	-0.1231	0.0092	1.1181	0.9696	1.0773	2.6146	1.2103	0.6351
PA14_46640	PA14_46640	PA14_RS18950		siderophore receptor	Ferrichrome-iron receptor @ Iron siderophore receptor protein	iron complex outermembrane recepter protein	K02014	core genome single copy	CDS	PA1365	2442	814	89.1	4.97	Outer Membrane [Class 3]	gene3914	-0.2518	-0.8948	-0.5278	-0.8534	1.6318	0.5559	-0.9957	0.5449	0.3165	-0.4238	-0.2084	0.0521	-1.4961	-0.8111	-1.0727	-1.417	-0.0867	-0.808	-0.0512	-0.7249	-0.3822	-0.4243	-0.3507	2.1748	1.2304	-0.983	1.4959	4.8776	1.1582	0.2018	0.348	0.9154	0.4597	-0.2599	1.4882	1.236	1.7259	2.9991	1.6188	0.2655
